timestamp,source,goal_id,goal_status,selected_action,reward,success,state_vector,action_probs,model_name,is_searching
1751762236,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.209375, 0.0, 0.0, 0.0, -1.0, -0.209375, 1.0]",,,TRUE
1751762272,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.209375, 0.0, 0.0, 0.0, -1.0, -0.209375, 1.0]",,,TRUE
1751762277,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.209375, 0.0, 0.0, 0.0, -1.0, -0.209375, 1.0]",,,TRUE
1751762302,manual,manual_search,active,3,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.209375, 0.0, 0.0, 0.0, -1.0, -0.209375, 1.0]",,,TRUE
1751762319,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -0.209375, 0.0, 0.0, 0.0, -1.0, -0.209375, 1.0]",,,TRUE
1751762322,manual,manual_tracking,active,4,1,TRUE,"[0.0, 0.9699392914772034, 0.0038346354166666667, 0.0007812500000000666, -0.001041666666666663, -1.9531250000000017e-05, 0.54433274269104, 0.0, -0.3, 0.9193548387096773, 0.00260355449138054, 0.0013020833333333703, -1.0, -0.209375, 0.0]",,,TRUE
1751762326,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762328,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762334,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762335,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762390,manual,manual_search,active,3,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762393,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762395,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762398,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762399,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762401,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762461,manual,manual_search,active,3,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762462,manual,manual_search,active,3,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762463,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762467,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762469,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762535,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751762552,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.3, 0.0, 0.0, 0.0, -1.0, -0.3, 1.0]",,,TRUE
1751846787,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751846800,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850864,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850865,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850867,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850868,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850869,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850870,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850873,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850873,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850971,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850972,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850973,manual,manual_search,active,3,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850973,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850973,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850974,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850974,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850975,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751850975,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851033,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851033,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851034,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851035,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851036,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851037,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851037,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751851041,manual,manual_tracking,active,4,1,TRUE,"[1.0, 0.9170826077461243, 0.100400390625, 0.0, -0.001041666666666663, -0.00048502604166666963, 0.5449814796447754, 0.0, -0.7640625, 0.5398550724637681, 0.02172405196877935, 0.001041666666666663, -1.0, 0.0, 0.0]",,,TRUE
1751851043,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.7640625, 0.0, 0.0, 0.0, -1.0, -0.7640625, 1.0]",,,TRUE
1751851044,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.7640625, 0.0, 0.0, 0.0, -1.0, -0.7640625, 1.0]",,,TRUE
1751851044,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.7640625, 0.0, 0.0, 0.0, -1.0, -0.7640625, 1.0]",,,TRUE
1751851045,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.7640625, 0.0, 0.0, 0.0, -1.0, -0.7640625, 1.0]",,,TRUE
1751851046,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.7640625, 0.0, 0.0, 0.0, -1.0, -0.7640625, 1.0]",,,TRUE
1751851052,manual,manual_tracking,active,4,1,TRUE,"[1.0, 0.9904733300209045, 0.17074218750000003, 0.0, -0.003124999999999989, -0.0006054687499999767, 0.5373923778533936, 0.0, -0.70625, 0.4946808510638298, 0.04967770251452749, 0.003124999999999989, -1.0, -0.7640625, 0.0]",,,TRUE
1751851053,manual,manual_tracking,active,1,1,TRUE,"[1.0, 0.9939932227134705, 0.1746549479166667, -0.005468750000000022, 0.004166666666666707, 0.003912760416666661, 0.5779435634613037, 4.0, -0.6953125, 0.52068345323741, 0.05289552771218042, 0.006875197282523004, -1.0, -0.70625, 0.0]",,,TRUE
1751851054,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6953125, 0.0, 0.0, 0.0, -1.0, -0.6953125, 1.0]",,,TRUE
1751851054,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.6953125, 0.0, 0.0, 0.0, -1.0, -0.6953125, 1.0]",,,TRUE
1751851056,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.6953125, 0.0, 0.0, 0.0, -1.0, -0.6953125, 1.0]",,,TRUE
1751851063,manual,manual_tracking,active,0,1,TRUE,"[0.0, 0.5124427676200867, 0.64759765625, -0.08046874999999998, 0.028124999999999956, 0.1984375, 0.5475592613220215, 0.0, -0.2640625, 0.8221830985915494, 0.24422581611499664, 0.08524221578280619, -1.0, -0.6953125, 0.0]",,,TRUE
1751851065,manual,manual_tracking,active,3,1,TRUE,"[0.0, 0.9497204422950745, 0.5407682291666667, -0.06953124999999999, 0.04375000000000001, -0.0751953125, 0.5680229663848877, 0.0, 0.4546875, 0.5498949579831932, 0.28006085309745077, 0.082150211360425, -1.0, -0.2640625, 0.0]",,,TRUE
1751851065,manual,manual_tracking,active,2,1,TRUE,"[0.0, 0.8388746380805969, 0.39875, -0.06640625, 0.018750000000000044, -0.14201822916666668, 0.5505502223968506, 3.0, 0.5875, 0.4267241379310345, 0.13798177054803817, 0.06900255458359858, -1.0, 0.4546875, 0.0]",,,TRUE
1751851066,manual,manual_tracking,active,0,1,TRUE,"[0.0, 0.5255357027053833, 0.5538411458333333, 0.14843750000000003, 0.05937500000000001, 0.41890625000000004, 0.557650089263916, 2.0, 0.434375, 0.5776595744680851, 0.16463267666576334, 0.1598720802118056, -1.0, 0.5875, 0.0]",,,TRUE
1751851067,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.434375, 0.0, 0.0, 0.0, -1.0, 0.434375, 1.0]",,,TRUE
1751851068,manual,manual_tracking,active,4,1,TRUE,"[0.0, 0.9094663262367249, 0.6047623697916666, 0.0, -0.002083333333333326, -0.004830729166666714, 0.5326354503631592, 0.0, -0.3703125, 0.655639913232104, 0.34633505830056094, 0.002083333333333326, -1.0, 0.434375, 0.0]",,,TRUE
1751851069,manual,manual_tracking,active,0,1,TRUE,"[0.0, 0.9071407318115234, 0.5543261718750001, 0.04296875, 0.014583333333333337, -0.07233398437499983, 0.5606710910797119, 4.0, -0.4390625, 0.5613207547169812, 0.28206845917014295, 0.0453760629371215, -1.0, -0.3703125, 0.0]",,,TRUE
1751851069,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4390625, 0.0, 0.0, 0.0, -1.0, -0.4390625, 1.0]",,,TRUE
1751851070,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.4390625, 0.0, 0.0, 0.0, -1.0, -0.4390625, 1.0]",,,TRUE
1751851073,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4390625, 0.0, 0.0, 0.0, -1.0, -0.4390625, 1.0]",,,TRUE
1751851074,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.4390625, 0.0, 0.0, 0.0, -1.0, -0.4390625, 1.0]",,,TRUE
1751851075,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.4390625, 0.0, 0.0, 0.0, -1.0, -0.4390625, 1.0]",,,TRUE
1751851077,manual,manual_tracking,active,4,1,TRUE,"[1.0, 0.906632661819458, 0.162109375, 0.0015625000000000222, 0.001041666666666663, -0.0014062499999999978, 0.5507924556732178, 0.0, -0.45625, 0.41500000000000004, 0.07991692445066291, 0.0018778912893041774, -1.0, -0.4390625, 0.0]",,,TRUE
1751851079,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851080,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851080,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851081,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851083,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851083,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851087,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851089,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.45625, 0.0, 0.0, 0.0, -1.0, -0.45625, 1.0]",,,TRUE
1751851106,manual,manual_tracking,active,0,1,TRUE,"[1.0, 0.9512813091278076, 0.5782877604166666, -0.026562499999999933, 0.038541666666666696, 0.09352213541666665, 0.5491180419921875, 0.0, -0.4125, 0.5905263157894737, 0.3231921734467808, 0.04680840176394024, -1.0, -0.45625, 0.0]",,,TRUE
1751851107,manual,manual_tracking,active,0,1,TRUE,"[1.0, 0.8995426893234253, 0.555419921875, 0.01953125, -0.02395833333333336, -0.06697591145833337, 0.5469372272491455, 0.0, -0.4109375, 0.6181318681318682, 0.2943097213994861, 0.03091070142642532, -1.0, -0.4125, 0.0]",,,TRUE
1751851108,manual,manual_tracking,active,0,1,TRUE,"[1.0, 0.8200079798698425, 0.50625, 0.03984375000000007, 0.026041666666666685, -0.04916992187500002, 0.5920352935791016, 0.0, -0.490625, 0.50625, 0.21145635465276427, 0.04759929428930942, -1.0, -0.4109375, 0.0]",,,TRUE
1751851110,manual,manual_tracking,active,0,1,TRUE,"[1.0, 0.8468223810195923, 0.472451171875, -0.0007812499999999556, -0.001041666666666663, 0.0005761718750000311, 0.5549893379211426, 0.0, -0.5234375, 0.4744258872651357, 0.19066418596284165, 0.0013020833333333038, -1.0, -0.490625, 0.0]",,,TRUE
1751851111,manual,manual_tracking,active,3,1,TRUE,"[1.0, 0.8504559993743896, 0.47302083333333333, 0.0007812500000000666, -0.002083333333333326, -0.003541666666666665, 0.5463004112243652, 0.0, -0.521875, 0.47698744769874474, 0.19234175327257255, 0.0022250009753431235, -1.0, -0.5234375, 0.0]",,,TRUE
1751851112,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, -0.521875, 0.0, 0.0, 0.0, -1.0, -0.521875, 1.0]",,,TRUE
1751851113,manual,manual_tracking,active,0,1,TRUE,"[0.0, 0.6708914637565613, 0.34634765625, -0.08437500000000003, 0.043749999999999956, 0.06060546875, 0.5589554309844971, 4.0, 0.0453125, 0.4655797101449275, 0.22183279717016016, 0.09504316453590969, -1.0, -0.521875, 0.0]",,,TRUE
1751851116,manual,manual_tracking,active,0,1,TRUE,"[0.0, 0.8870460987091064, 0.43649414062499997, 0.01953125, -0.00833333333333336, -0.04613606770833334, 0.5506057739257812, 0.0, -0.2453125, 0.5620567375886525, 0.29220777352817456, 0.021234739720725208, -1.0, 0.0453125, 0.0]",,,TRUE
1751851117,manual,manual_tracking,active,0,1,TRUE,"[1.0, 0.5169854760169983, 0.404921875, 0.0007812499999999556, 0.003124999999999989, 0.0014746093749999911, 0.5522294044494629, 0.0, -0.290625, 0.5140845070422535, 0.14849966038537968, 0.0032211762700137757, -1.0, -0.2453125, 0.0]",,,TRUE
1751851118,manual,manual_tracking,active,2,1,TRUE,"[0.0, 0.5245328545570374, 0.393828125, 0.006250000000000089, 0.0, -0.011093750000000013, 0.5762412548065186, 0.0, -0.303125, 0.5, 0.14395750408210733, 0.006250000000000089, -1.0, -0.290625, 0.0]",,,TRUE
1751851119,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.303125, 0.0, 0.0, 0.0, -1.0, -0.303125, 1.0]",,,TRUE
1751851121,manual,manual_tracking,active,2,1,TRUE,"[1.0, 0.545062780380249, 0.6689583333333333, -0.13203124999999993, -0.004166666666666652, 0.22188802083333325, 0.5449934005737305, 0.0, -0.221875, 0.8906249999999999, 0.2837232749755494, 0.13209697985826016, -1.0, -0.303125, 0.0]",,,TRUE
1751851122,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, -0.221875, 0.0, 0.0, 0.0, -1.0, -0.221875, 1.0]",,,TRUE
1751851124,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.221875, 0.0, 0.0, 0.0, -1.0, -0.221875, 1.0]",,,TRUE
1751851125,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.221875, 0.0, 0.0, 0.0, -1.0, -0.221875, 1.0]",,,TRUE
1751851135,manual,manual_tracking,active,4,1,TRUE,"[0.0, 0.6689023375511169, 0.5887239583333334, -0.0007812500000000111, 0.001041666666666663, 0.014388020833333348, 0.5539360046386719, 0.0, 0.0234375, 0.9594414893617021, 0.38456917177882133, 0.001302083333333337, -1.0, -0.221875, 0.0]",,,TRUE
1751851137,manual,manual_tracking,active,0,1,TRUE,"[1.0, 0.8469640612602234, 0.6266634114583333, 0.13515624999999998, 0.020833333333333315, 0.025328776041666612, 0.5453500747680664, 4.0, -0.2515625, 0.8716216216216216, 0.3972417263401836, 0.13675247599893858, -1.0, 0.0234375, 0.0]",,,TRUE
1751851138,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2515625, 0.0, 0.0, 0.0, -1.0, -0.2515625, 1.0]",,,TRUE
1751851139,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -0.2515625, 0.0, 0.0, 0.0, -1.0, -0.2515625, 1.0]",,,TRUE
1751856593,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856598,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856598,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856599,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856600,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856614,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856617,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856618,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856619,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856619,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856620,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856620,manual,manual_search,active,1,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856670,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856671,manual,manual_search,active,3,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856672,manual,manual_search,active,0,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856675,manual,manual_search,active,4,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
1751856676,manual,manual_search,active,2,1,TRUE,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",,,TRUE
