timestamp,source,goal_id,goal_status,selected_action,reward,success,state_vector,action_probs,model_name
1751946512,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.1625, 0.0, 0.0, 0.0, 57.42, 0.1625]",,
1751946513,manual,manual_search,active,1,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 35.65, 0.1625]",,
1751946514,manual,manual_search,active,4,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.1625, 0.0, 0.0, 0.0, 154.83, 0.1625]",,
1751946514,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.1625, 0.0, 0.0, 0.0, 138.64, 0.1625]",,
1751946515,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 312.58, 0.1625]",,
1751946527,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 342.23, 0.1625]",,
1751946528,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.1625, 0.0, 0.0, 0.0, 59.97, 0.1625]",,
1751946529,manual,manual_search,active,3,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 59.7, 0.1625]",,
1751946530,manual,manual_search,active,0,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.1625, 0.0, 0.0, 0.0, 64.4, 0.1625]",,
1751946531,manual,manual_search,active,2,1.0,True,"[-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1625, 0.0, 0.0, 0.0, 67.31, 0.1625]",,
