timestamp,source,goal_id,goal_status,selected_action,reward,success,action_probs,model_name,cat_class,confidence,box_area,dx,dy,darea,elapsed,last_action_id,normalized_offset,aspect_ratio,visibility_score,velocity_mag,distance,last_valid_offset
1752355735,expert_transformer,reframing,active,2,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7453125,0.0,0.0,0.0,806.39,0.7453125
1752355735,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9219210743904114,0.12225260416666667,0.46796875000000004,0.11562499999999998,-0.023131510416666667,0.8125274181365967,2.0,-0.190625,0.5371179039301309,0.09122243223347808,0.4820413795532107,-1.0,-0.190625
1752355736,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9078027009963989,0.10713541666666666,-0.07421875,0.00520833333333337,-0.015117187500000004,0.44798874855041504,4.0,-0.0421875,0.3336397058823529,0.09315475631486818,0.07440127409980028,806.46,-0.0421875
1752355736,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.895458996295929,0.15791015625,-0.009375000000000022,-0.002083333333333326,0.050774739583333325,0.4430387020111084,4.0,-0.0234375,0.33409090909090905,0.13808795900445145,0.009603692143013445,806.41,-0.0234375
1752355737,expert_transformer,tracking,active,2,1.0,True,,,0.0,0.8925584554672241,0.23182617187500001,-0.05937500000000001,0.059374999999999956,0.07391601562500003,0.42327356338500977,1.0,0.0953125,0.39227642276422764,0.18719649896149895,0.08396893026590249,806.46,0.0953125
1752355737,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.8848798871040344,0.36224283854166667,0.11718750000000006,-0.008333333333333304,0.13041666666666665,0.4460122585296631,2.0,-0.1390625,0.4451501154734411,0.2759661133472191,0.11748342266334623,806.38,-0.1390625
1752355738,expert_transformer,reframing,active,3,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1390625,0.0,0.0,0.0,-1.0,-0.1390625
1752355738,expert_transformer,reframing,active,1,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.1390625,0.0,0.0,0.0,806.56,-0.1390625
1752355738,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.8770322203636169,0.9511393229166667,-0.053906250000000044,-0.04583333333333334,0.588896484375,1.156275987625122,1.0,-0.03125,0.9551148225469729,0.808111712494853,0.07075717796454964,806.55,-0.03125
1752355739,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.928349494934082,0.6986393229166666,-0.16328125,0.001041666666666663,-0.25250000000000006,0.4376242160797119,0.0,0.2953125,0.7044979079497907,0.4570472494053441,0.16328457266688406,806.34,0.2953125
1752355739,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2953125,0.0,0.0,0.0,-1.0,0.2953125
1752355740,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.864382266998291,0.4054036458333333,-0.14921875,-0.001041666666666663,-0.2932356770833333,0.7757701873779297,0.0,0.59375,0.407098121085595,0.142359637239133,0.14922238579049374,806.46,0.59375
1752355740,expert_transformer,reframing,active,4,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.59375,0.0,0.0,0.0,806.5,0.59375
1752355740,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.59375,0.0,0.0,0.0,806.5,0.59375
1752355741,expert_transformer,tracking,active,2,1.0,True,,,0.0,0.8679563403129578,0.6597395833333333,0.13124999999999998,-0.001041666666666663,0.25433593749999994,1.2354552745819092,0.0,0.33125,0.6652719665271967,0.382943071944542,0.1312541335327937,806.43,0.33125
1752355741,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.33125,0.0,0.0,0.0,-1.0,0.33125
1752355742,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9326676726341248,0.8968098958333334,0.20468750000000002,0.00520833333333337,0.2370703125000001,0.7679874897003174,0.0,-0.078125,0.9157894736842105,0.7710798484716482,0.20475375306050222,806.58,-0.078125
1752355742,expert_transformer,reframing,active,1,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.078125,0.0,0.0,0.0,806.51,-0.078125
1752355742,expert_transformer,reframing,active,2,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.078125,0.0,0.0,0.0,806.51,-0.078125
1752355743,expert_transformer,reframing,active,0,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.078125,0.0,0.0,0.0,-1.0,-0.078125
1752355761,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9059292078018188,0.13974609375,0.3890625,-0.006250000000000033,-0.7570638020833333,19.272387266159058,4.0,-0.85625,0.14150943396226415,0.018198759775623335,0.38911269756492134,806.36,-0.85625
1752355761,expert_transformer,reframing,active,1,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85625,0.0,0.0,0.0,806.46,-0.85625
1752355762,expert_transformer,tracking,active,2,1.0,True,,,0.0,0.9233396649360657,0.16515624999999998,-0.017187500000000022,-0.02083333333333337,0.025410156249999982,0.9787125587463379,1.0,-0.821875,0.18543046357615894,0.027163228258170413,0.027008108671800403,806.38,-0.821875
1752355762,expert_transformer,tracking,active,3,1.0,True,,,0.0,0.9266714453697205,0.15673828125,0.00390625,-0.005208333333333315,-0.008417968749999977,0.4600651264190674,2.0,-0.8296875,0.17833333333333332,0.024737020265229146,0.006510416666666652,-1.0,-0.8296875
1752355763,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9281535148620605,0.1990625,-0.03125,-0.03541666666666665,0.04232421875,0.5057275295257568,3.0,-0.7671875,0.26502403846153844,0.043014567654347045,0.04723243353647763,806.56,-0.7671875
1752355763,expert_transformer,reframing,active,4,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7671875,0.0,0.0,0.0,806.53,-0.7671875
1752355764,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.9482547044754028,0.23582682291666668,-0.024218749999999956,-0.009375000000000022,0.036764322916666675,1.1914646625518799,4.0,-0.71875,0.32800982800982803,0.06289422026406101,0.025969953341554122,806.46,-0.71875
1752355764,expert_transformer,tracking,active,3,1.0,True,,,0.0,0.9474321603775024,0.3401692708333333,-0.05625000000000002,0.009375000000000022,0.10434244791666664,0.5022716522216797,1.0,-0.60625,0.4485645933014354,0.126900627194118,0.057025898721545835,-1.0,-0.60625
1752355765,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.9541438817977905,0.40002929687499994,-0.03828124999999993,-0.007291666666666696,0.059860026041666625,0.5023434162139893,3.0,-0.5296875,0.5456204379562044,0.17951146461265488,0.03896950736589152,806.46,-0.5296875
1752355765,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9480324387550354,0.2994791666666667,0.05390624999999993,-0.007291666666666641,-0.10055013020833325,0.5113632678985596,0.0,-0.6375,0.43124999999999997,0.10291953721510559,0.05439717080731562,806.46,-0.6375
1752355766,expert_transformer,tracking,active,1,1.0,True,,,0.0,0.9115546345710754,0.08967447916666667,0.12421875000000004,-0.016666666666666663,-0.20980468750000003,0.5785222053527832,4.0,-0.8859375,0.1372422680412371,0.00932383227712489,0.12533186198784524,806.51,-0.8859375
1752355767,expert_transformer,reframing,active,2,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8859375,0.0,0.0,0.0,806.36,-0.8859375
1752355767,expert_transformer,reframing,active,3,0.0,True,,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.8859375,0.0,0.0,0.0,-1.0,-0.8859375
1752355769,expert_transformer,tracking,active,4,1.0,True,,,0.0,0.9091641902923584,0.22421874999999997,-0.16328125000000004,0.3375,0.1345442708333333,2.5444581508636475,1.0,-0.559375,0.853658536585366,0.08982213693496305,0.3749226808310782,806.24,-0.559375
1752355769,expert_transformer,tracking,active,0,1.0,True,,,0.0,0.8555732369422913,0.052734375,0.140625,-0.16458333333333341,-0.17148437499999997,0.5906002521514893,4.0,-0.840625,0.4629629629629629,0.0071907003617525354,0.2164787847252269,806.31,-0.840625
1752355770,expert_transformer,tracking,active,3,1.0,True,,,0.0,0.9025629758834839,0.087890625,-0.0390625,0.0,0.03515625,0.601809024810791,0.0,-0.7625,0.625,0.018840120712411593,0.0390625,-1.0,-0.7625
